jogo,jogo_original_fonte,espn_event_id,event_id,period,clock,type_text,team,team_espn,player,participants_json,text,scoring_play,shootout,penalty,own_goal,yellow_card,red_card,substitution,source_url,collected_at,source_file,source_collected_at,temporal_status
7,7,760419,49499455.0,2.0,68',Start Delay,Brasil,Brazil,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.541861+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.541861+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499469.0,2.0,70',End Delay,Marrocos,Morocco,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.541982+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.541982+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499470.0,2.0,70',End Delay,Brasil,Brazil,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.541943+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.541943+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499641.0,2.0,78',Start Delay,Marrocos,Morocco,,[],Delay in match because of an injury Yassine Bounou (Morocco).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542022+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542022+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499643.0,2.0,78',Start Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542061+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542061+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499644.0,2.0,80',Substitution,Marrocos,Morocco,Ayoube Amaimouni,"[""Ayoube Amaimouni"", ""Bilal El Khannouss""]","Substitution, Morocco. Ayoube Amaimouni-Echghouyab replaces Bilal El Khannouss.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542142+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542142+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499645.0,2.0,80',Substitution,Marrocos,Morocco,Anass Salah-Eddine,"[""Anass Salah-Eddine"", ""Noussair Mazraoui""]","Substitution, Morocco. Anass Salah-Eddine replaces Noussair Mazraoui.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542102+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542102+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499646.0,2.0,80',End Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542259+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542259+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499647.0,2.0,80',Substitution,Brasil,Brazil,Danilo Santos,"[""Danilo Santos"", ""Bruno Guimarães""]","Substitution, Brazil. Danilo Santos replaces Bruno Guimarães.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542182+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542182+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499648.0,2.0,80',End Delay,Marrocos,Morocco,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542221+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542221+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499688.0,2.0,82',Start Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542305+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542305+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499689.0,2.0,83',End Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542347+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542347+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499700.0,2.0,84',Start Delay,Marrocos,Morocco,,[],Delay in match because of an injury Yassine Bounou (Morocco).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542387+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542387+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499701.0,2.0,84',Start Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542443+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542443+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499703.0,2.0,85',End Delay,Marrocos,Morocco,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542483+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542483+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499704.0,2.0,85',End Delay,Brasil,Brazil,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542521+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542521+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49499781.0,2.0,89',Substitution,Marrocos,Morocco,Soufiane Rahimi,"[""Soufiane Rahimi"", ""Ismael Saibari""]","Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542562+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542562+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,49500007.0,2.0,90'+12',End Regular Time,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.542613+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.542613+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,,,21',,Marrocos,Morocco,Ismael Saibari,"[""Ismael Saibari"", ""Brahim Díaz""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.541058+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.541058+00:00,POST_MATCH_BACKFILLED_FACT
7,7,760419,,,32',,Brasil,Brazil,Vinícius Júnior,"[""Vinícius Júnior"", ""Bruno Guimarães""]",,True,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,2026-07-20T17:23:48.541097+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760419__31ded61d5db77506.json,2026-07-20T17:23:48.541097+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49493547.0,1.0,"{'value': 0.0, 'displayValue': ''}",Kickoff,,,,[],First Half begins.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.991900+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.991900+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49493924.0,1.0,14',Start Delay,Catar,Qatar,,[],Delay in match because of an injury Mahmoud Abunada (Qatar).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.991975+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.991975+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49493940.0,1.0,14',Start Delay,Suíça,Switzerland,,[],Delay in match because of an injury Remo Freuler (Switzerland).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992057+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992057+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49493941.0,1.0,16',End Delay,Catar,Qatar,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992211+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992211+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49493942.0,1.0,16',End Delay,Suíça,Switzerland,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992137+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992137+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49493953.0,1.0,16',Yellow Card,Catar,Qatar,Mahmoud Abunada,"[""Mahmoud Abunada""]",Mahmoud Abunada (Qatar) is shown the yellow card.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992288+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992288+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49493954.0,1.0,17',Penalty - Scored,Suíça,Switzerland,Breel Embolo,"[""Breel Embolo""]","Goal! Qatar 0, Switzerland 1. Breel Embolo (Switzerland) converts the penalty with a right footed shot to the bottom left corner.",True,False,True,False,False,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992383+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992383+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494097.0,1.0,23',Yellow Card,Catar,Qatar,Jassem Gaber,"[""Jassem Gaber""]",Jassem Gaber (Qatar) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992495+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992495+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494132.0,1.0,24',Start Delay,Catar,Qatar,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992650+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992650+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494133.0,1.0,24',Start Delay,Suíça,Switzerland,,[],Delay in match for a drinks break.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992576+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992576+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494202.0,1.0,26',End Delay,Suíça,Switzerland,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992723+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992723+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494203.0,1.0,26',End Delay,Catar,Qatar,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992793+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992793+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494269.0,1.0,30',Start Delay,Suíça,Switzerland,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992934+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992934+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494272.0,1.0,30',Start Delay,Catar,Qatar,,[],Delay in match because of an injury Pedro Miguel (Qatar).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.992864+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.992864+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494278.0,1.0,31',End Delay,Suíça,Switzerland,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993100+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993100+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494279.0,1.0,31',End Delay,Catar,Qatar,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993009+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993009+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494583.0,1.0,42',Yellow Card,Suíça,Switzerland,Denis Zakaria,"[""Denis Zakaria""]",Denis Zakaria (Switzerland) is shown the yellow card for a bad foul.,False,False,False,False,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993188+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993188+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494782.0,1.0,45'+7',Halftime,,,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993268+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993268+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49494943.0,2.0,45',Start 2nd Half,,,,[],"Second Half begins Qatar 0, Switzerland 1.",False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993350+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993350+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49495285.0,2.0,57',Start Delay,Catar,Qatar,,[],Delay in match because of an injury Boualem Khoukhi (Qatar).,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993465+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993465+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49495286.0,2.0,57',Start Delay,Suíça,Switzerland,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993547+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993547+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49495288.0,2.0,58',End Delay,Catar,Qatar,,[],Delay over. They are ready to continue.,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993619+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993619+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49495289.0,2.0,58',End Delay,Suíça,Switzerland,,[],,False,False,False,False,False,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993690+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993690+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49495327.0,2.0,60',Substitution,Catar,Qatar,Ahmed Fathy,"[""Ahmed Fathy"", ""Ayoub Al-Oui""]","Substitution, Qatar. Ahmed Fathy replaces Ayoub Al Oui.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993765+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993765+00:00,POST_MATCH_BACKFILLED_FACT
8,8,760420,49495328.0,2.0,60',Substitution,Catar,Qatar,Karim Boudiaf,"[""Karim Boudiaf"", ""Jassem Gaber""]","Substitution, Qatar. Karim Boudiaf replaces Jassem Gaber.",False,False,False,False,False,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,2026-07-20T17:23:45.993837+00:00,data/raw/wc2026_complete_20260720/espn_summary/summary_event_760420__b69d34406b912293.json,2026-07-20T17:23:45.993837+00:00,POST_MATCH_BACKFILLED_FACT
