Grupo,Seleção,Código,Nº,Posição,Jogador,Primeiro(s) nome(s),Sobrenome(s),Nome na camisa,Data nasc.,Idade em 26/06/2026,Clube,País do clube,Altura (cm),Caps seleção,Gols seleção,Gols/cap seleção,Faixa experiência,Faixa etária,Score liga/clube,Índice proxy 0-10,Status desempenho/proxy,Observação desempenho,Técnico,Nacionalidade técnico,Estilo técnico,Sistema base,Encaixe tático provável,Fonte convocação
K,Congo DR,COD,11,FW,KAKUTA Gael,Mambenga Gaël Roméo,KAKUTA,KAKUTA,21/06/1991,35,AEL FC (GRE),GRE,174,31,5,0.161,Rodagem média,Veterano,6.5,5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,12,DF,KAYEMBE Joris,Joris,KAYEMBE-DITU,J. KAYEMBE,08/08/1994,31,KRC Genk (BEL),BEL,180,28,1,0.036,Rodagem média,Experiente,7.5,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,13,FW,ELIA Meschack,Meschack Lina,ELIA,MESCHACK,06/08/1997,28,Alanyaspor (TUR),TUR,173,68,12,0.176,Experiente,Pico físico/técnico,7.5,7.6,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,14,MF,SADIKI Noah,Noah Junior,SADIKI,SADIKI,17/12/2004,21,Sunderland AFC (ENG),ENG,165,22,0,0,Rodagem média,Emergente,9,4.4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,15,MF,TSHIBOLA Aaron,Tshibola,AARON,TSHIBOLA,02/01/1995,31,Kilmarnock FC (SCO),SCO,184,17,1,0.059,Rodagem média,Experiente,7.5,4.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,16,GK,FAYULU Timothy,Timothy Bruce Munzoko,FAYULU,FAYULU,24/07/1999,26,FC Noah (ARM),ARM,192,3,0,0,Aposta/estreante,Pico físico/técnico,5.5,4.1,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,17,FW,BAKAMBU Cedric,Cedric,BAKAMBU,BAKAMBU,11/04/1991,35,Real Betis (ESP),ESP,182,72,21,0.292,Experiente,Veterano,9,8.4,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,18,MF,PICKEL Charles,Charles Monginda,PICKEL,PICKEL,15/05/1997,29,RCD Espanyol (ESP),ESP,187,36,1,0.028,Rodagem média,Pico físico/técnico,9,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,19,FW,MAYELE Fiston,Mayele Fiston,KALALA,MAYELE,24/06/1994,32,Pyramids FC (EGY),EGY,185,36,5,0.139,Rodagem média,Experiente,6.5,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,20,FW,WISSA Yoane,Yoane,WISSA,WISSA,03/09/1996,29,Newcastle United FC (ENG),ENG,176,40,9,0.225,Experiente,Pico físico/técnico,9,7.1,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,21,GK,EPOLO Matthieu,Matthieu Luka,EPOLO,EPOLO,15/01/2005,21,Standard Liège (BEL),BEL,183,1,0,0,Aposta/estreante,Emergente,7.5,4.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,22,DF,MBEMBA Chancel,Mangulu Chancel,MBEMBA,MBEMBA,08/08/1994,31,Lille OSC (FRA),FRA,182,111,7,0.063,Muito experiente,Experiente,9,8.9,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,23,FW,BANZA Simon,Simon Bokote,BANZA,BANZA,13/08/1996,29,Al Jazira (UAE),UAE,189,17,2,0.118,Rodagem média,Pico físico/técnico,6.5,4.7,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,24,DF,KALULU Gedeon,Gédéon Tchingoma Kyatengwa,KALULU,KALULU,29/08/1997,28,Aris Limassol FC (CYP),CYP,178,29,0,0,Rodagem média,Pico físico/técnico,5.5,4.1,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,25,MF,KAYEMBE Edo,Edo Kayembe,KAYEMBE,E. KAYEMBE,03/06/1998,28,Watford FC (ENG),ENG,183,44,2,0.045,Experiente,Pico físico/técnico,9,6.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
K,Congo DR,COD,26,DF,MASUAKU Arthur,Arthur Fuka,MASUAKU KAWELA,MASUAKU,07/11/1993,32,RC Lens (FRA),FRA,179,46,4,0.087,Experiente,Experiente,9,8,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",DESABRE Sebastien,France,transição atlética e organização defensiva,4-2-3-1 / 4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,1,GK,FOFANA Yahia,Yahia,FOFANA,Y. FOFANA,21/08/2000,25,Çaykur Rizespor (TUR),TUR,194,39,0,0,Rodagem média,Pico físico/técnico,7.5,6.8,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,2,DF,DIOMANDE Ousmane,Ousmane,DIOMANDE,O. DIOMANDE,04/12/2003,22,Sporting CP (POR),POR,190,17,1,0.059,Rodagem média,Emergente,7.5,5.7,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,3,DF,KONAN Ghislain,N'clomande Ghislain,KONAN,G. KONAN,27/12/1995,30,Gil Vicente FC (POR),POR,176,56,0,0,Experiente,Pico físico/técnico,7.5,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,4,MF,SERI Jean Michael,Jean Michael,SERI,SERI,19/07/1991,34,NK Maribor (SVN),SVN,168,66,4,0.061,Experiente,Experiente,6.5,6.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,5,DF,SINGO Wilfried,Wilfried Stephane,SINGO,SINGO,25/12/2000,25,Galatasaray SK (TUR),TUR,182,37,1,0.027,Rodagem média,Pico físico/técnico,7.5,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,6,MF,FOFANA Seko,Seko Mohamed,FOFANA,FOFANA,07/05/1995,31,FC Porto (POR),POR,185,34,7,0.206,Rodagem média,Experiente,7.5,7.1,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,7,DF,KOSSOUNOU Odilon,Kouakou Odilon Dorgeless,KOSSOUNOU,KOSSOUNOU,04/01/2001,25,Atalanta Bergamo (ITA),ITA,191,39,0,0,Rodagem média,Pico físico/técnico,9,5.5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,8,MF,KESSIE Franck,Franck Yannick,KESSIE,KESSIE,19/12/1996,29,Al Ahli FC (KSA),KSA,183,107,16,0.15,Muito experiente,Pico físico/técnico,7.5,9.4,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,9,FW,BONNY Ange-Yoan,Ange-Yoan Laurent,BONNY,BONNY,25/10/2003,22,FC Internazionale Milano (ITA),ITA,189,4,0,0,Aposta/estreante,Emergente,9,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,10,FW,ADINGRA Simon,Simon,ADINGRA,ADINGRA,01/01/2002,24,AS Monaco (FRA),FRA,175,30,5,0.167,Rodagem média,Pico físico/técnico,9,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,11,FW,DIOMANDE Yan,Yan,DIOMANDE,YAN DIOMANDE,14/11/2006,19,RB Leipzig (GER),GER,180,13,3,0.231,Pouca rodagem,Jovem,9,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,12,FW,WAHI Elye,Sepe Elye Delmas,WAHI,WAHI,02/01/2003,23,OGC Nice (FRA),FRA,181,4,0,0,Aposta/estreante,Emergente,9,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,13,DF,OPERI Christopher,Christopher Tea Domoraud,OPERI,OPERI,29/04/1997,29,Başakşehir FK (TUR),TUR,183,13,0,0,Pouca rodagem,Pico físico/técnico,7.5,3.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,14,FW,DIAKITE Oumar,Oumar,DIAKITE,DIAKITE,20/12/2003,22,Cercle Brugge (BEL),BEL,182,30,6,0.2,Rodagem média,Emergente,7.5,5.8,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,15,FW,DIALLO Amad,Amad,DIALLO,AMAD,11/07/2002,23,Manchester United FC (ENG),ENG,173,22,7,0.318,Rodagem média,Emergente,9,6.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,16,GK,KONE Mohamed,Mohamed,KONE,KONE,07/03/2002,24,Sporting Charleroi (BEL),BEL,186,0,0,0,Aposta/estreante,Pico físico/técnico,7.5,4.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,17,DF,DOUE Guela,Guela Maho-Lewis,DOUE,G. DOUE,17/10/2002,23,RC Strasbourg (FRA),FRA,187,23,3,0.13,Rodagem média,Emergente,9,7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,18,MF,SANGARE Ibrahim,Ibrahim,SANGARE,SANGARE,02/12/1997,28,Nottingham Forest FC (ENG),ENG,191,58,11,0.19,Experiente,Pico físico/técnico,9,8.8,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,19,FW,PEPE Nicolas,Nicolas,PEPE,PEPE,29/05/1995,31,Villarreal CF (ESP),ESP,183,59,14,0.237,Experiente,Experiente,9,7.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,20,DF,AGBADOU Emmanuel,Badobre Emmanuel Elysee Djedje,AGBADOU,AGBADOU,17/06/1997,29,Beşiktaş JK (TUR),TUR,185,23,2,0.087,Rodagem média,Pico físico/técnico,7.5,6.9,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,21,DF,NDICKA Evan,Obite Evan,NDICKA,NDICKA,20/08/1999,26,AS Roma (ITA),ITA,192,29,0,0,Rodagem média,Pico físico/técnico,9,5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,22,FW,GUESSAND Evann,Evann Ludovic Vidjannagni,GUESSAND,GUESSAND,01/07/2001,24,Crystal Palace FC (ENG),ENG,188,22,4,0.182,Rodagem média,Pico físico/técnico,9,6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
E,Côte D'Ivoire,CIV,23,GK,LAFONT Alban,Alban-Marc,LAFONT,LAFONT,23/01/1999,27,Panathinaikos FC (GRE),GRE,196,4,0,0,Aposta/estreante,Pico físico/técnico,6.5,4.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",FAE Emerse,Côte D'Ivoire,"força física, transição e ataques pelos lados",4-3-3,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
